"Prolific_ID","Participant.Device.Type","Trial.Number","Reaction.Time","Response","display","ImageStim","MusicStim","StimCued"
4862,"computer","41","623.800000000047","9","Post","image39.jpg","Cut_jazz_2.mp3","Music"
4862,"computer","42","578.800000000047","8","Post","image3.jpg","Classical_6.mp3","Both"
4862,"computer","43","910","4","Post","image52.jpg","Cut_jazz_10.mp3","Image"
4862,"computer","44","2026.69999999995","4","Post","image33.jpg","Classical_4.mp3","Both"
4862,"computer","45","908.600000000093","7","Post","image10.jpg","Cut_jazz_19.mp3","Music"
4862,"computer","46","1063.30000000005","6","Post","image5.jpg","Cut_jazz_7.mp3","Both"
4862,"computer","47","881.800000000279","5","Post","image1.jpg","Cut_jazz_19.mp3","Both"
4862,"computer","48","860.599999999627","4","Post","image15.jpg","Classical_17.mp3","Both"
4862,"computer","49","525.899999999907","9","Post","image47.jpg","Cut_jazz_10.mp3","Both"
4862,"computer","50","660.299999999814","6","Post","image20.jpg","Classical_7.mp3","Both"
4862,"computer","51","626.100000000093","8","Post","image47.jpg","Cut_jazz_5.mp3","Music"
4862,"computer","52","2163.19999999972","7","Post","image34.jpg","Classical_2.mp3","Both"
4862,"computer","53","546.099999999627","6","Post","image17.jpg","Classical_15.mp3","Both"
4862,"computer","54","1231.60000000009","5","Post","image33.jpg","Classical_2.mp3","Image"
4862,"computer","55","1369.5","5","Post","image4.jpg","Cut_jazz_2.mp3","Image"
4862,"computer","56","3873","6","Post","image5.jpg","Cut_jazz_5.mp3","Image"
4862,"computer","57","1956.89999999991","6","Post","image36.jpg","Cut_jazz_1.mp3","Image"
4862,"computer","4","729","8","Pre","image14.jpg","Cut_jazz_19.mp3","Both"
4862,"computer","5","706.100000000093","7","Pre","image17.jpg","Cut_jazz_14.mp3","Both"
4862,"computer","6","1320.30000000028","6","Pre","image35.jpg","Classical_7.mp3","Music"
4862,"computer","7","876.600000000093","2","Pre","image1.jpg","Cut_jazz_1.mp3","Image"
4862,"computer","8","937.199999999721","9","Pre","image47.jpg","Classical_1.mp3","Music"
4862,"computer","9","1708.60000000009","6","Pre","image2.jpg","Classical_17.mp3","Image"
4862,"computer","10","2102.40000000037","3","Pre","image39.jpg","Cut_jazz_10.mp3","Music"
4862,"computer","11","1245.70000000019","8","Pre","image20.jpg","Classical_18.mp3","Music"
4862,"computer","12","3039.10000000009","7","Pre","image1.jpg","Classical_19.mp3","Music"
4862,"computer","13","713.900000000373","7","Pre","image4.jpg","Cut_jazz_10.mp3","Image"
4862,"computer","14","866.100000000093","4","Pre","image15.jpg","Cut_jazz_16.mp3","Both"
4862,"computer","15","1398.89999999991","6","Pre","image5.jpg","Classical_1.mp3","Image"
4862,"computer","16","2089.30000000028","8","Pre","image33.jpg","Classical_8.mp3","Both"
4862,"computer","17","8371","6","Pre","image36.jpg","Cut_jazz_10.mp3","Both"
4862,"computer","18","463.399999999907","7","Pre","image3.jpg","Classical_18.mp3","Image"
4862,"computer","19","995.200000000186","4","Pre","image33.jpg","Classical_7.mp3","Image"
4862,"computer","20","2431.29999999981","5","Pre","image1.jpg","Cut_jazz_2.mp3","Both"
4862,"computer","21","1067.80000000028","8","Pre","image4.jpg","Cut_jazz_7.mp3","Music"
4862,"computer","22","3268.5","9","Pre","image20.jpg","Classical_17.mp3","Both"
4862,"computer","23","857.399999999907","7","Pre","image17.jpg","Cut_jazz_16.mp3","Music"
4862,"computer","24","1086.70000000019","6","Pre","image20.jpg","Classical_15.mp3","Image"
4862,"computer","25","1791.80000000028","5","Pre","image14.jpg","Cut_jazz_14.mp3","Music"
4862,"computer","26","1080.90000000037","7","Pre","image2.jpg","Classical_15.mp3","Music"
4862,"computer","27","937.5","3","Pre","image36.jpg","Cut_jazz_7.mp3","Image"
4862,"computer","28","792.699999999721","7","Pre","image14.jpg","Cut_jazz_16.mp3","Image"
4862,"computer","29","736.700000000186","7","Pre","image33.jpg","Classical_6.mp3","Music"
4862,"computer","30","804.199999999721","5","Pre","image5.jpg","Classical_4.mp3","Music"
4862,"computer","31","1339.29999999981","7","Pre","image17.jpg","Cut_jazz_19.mp3","Image"
4862,"computer","32","1870.90000000037","6","Pre","image2.jpg","Classical_18.mp3","Both"
4862,"computer","33","2332.60000000009","4","Pre","image52.jpg","Classical_4.mp3","Image"
4862,"computer","34","826.299999999814","5","Pre","image10.jpg","Cut_jazz_1.mp3","Both"
4862,"computer","35","969.899999999907","7","Pre","image12.jpg","Classical_19.mp3","Both"
4862,"computer","36","866.600000000093","5","Pre","image35.jpg","Classical_8.mp3","Image"
4862,"computer","37","578.5","9","Pre","image10.jpg","Cut_jazz_2.mp3","Music"
4862,"computer","38","391.899999999907","7","Pre","image3.jpg","Classical_17.mp3","Music"
4862,"computer","39","401.799999999814","9","Pre","image47.jpg","Classical_2.mp3","Image"
4862,"computer","40","526.299999999814","7","Pre","image35.jpg","Classical_6.mp3","Both"
4862,"computer","41","987.599999999627","7","Pre","image5.jpg","Classical_2.mp3","Both"
4862,"computer","42","542.399999999907","8","Pre","image15.jpg","Cut_jazz_19.mp3","Music"
4862,"computer","43","878","7","Pre","image39.jpg","Cut_jazz_7.mp3","Both"
4862,"computer","44","1090.59999999963","7","Pre","image4.jpg","Cut_jazz_5.mp3","Both"
4862,"computer","45","6409.60000000009","9","Pre","image47.jpg","Classical_4.mp3","Both"
4862,"computer","46","986","6","Pre","image3.jpg","Classical_15.mp3","Both"
4862,"computer","47","748","8","Pre","image12.jpg","Cut_jazz_2.mp3","Image"
4862,"computer","48","1009.39999999991","8","Pre","image36.jpg","Cut_jazz_5.mp3","Music"
4862,"computer","49","5086","8","Pre","image10.jpg","Classical_19.mp3","Image"
4862,"computer","50","1297.60000000009","8","Pre","image34.jpg","Classical_7.mp3","Both"
4862,"computer","51","1153.79999999981","7","Pre","image52.jpg","Classical_1.mp3","Both"
4862,"computer","52","2144.30000000028","7","Pre","image39.jpg","Cut_jazz_5.mp3","Image"
4862,"computer","53","821.600000000093","9","Pre","image52.jpg","Classical_2.mp3","Music"
4862,"computer","54","1003.70000000019","9","Pre","image34.jpg","Classical_8.mp3","Music"
4862,"computer","55","918.799999999814","8","Pre","image12.jpg","Cut_jazz_1.mp3","Music"
