Prolific_ID,Participant.Divice.Type,Trial.Number,Reaction.Time,Response,Display,ImageStim,MusicStim,StimCued
5027,computer,46,0.9468807,3,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5027,computer,47,1.1786368,3,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5027,computer,48,0.7127149,3,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5027,computer,49,0.912022,4,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5027,computer,50,0.9629921,6,Pre,Images/Image11.jpg,Musics/Music11.wav,Both
5027,computer,51,0.7803964,4,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5027,computer,52,0.8976029,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5027,computer,53,0.9784225,6,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5027,computer,0,1.5967658,4,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5027,computer,1,1.3622056,8,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5027,computer,2,1.2461387,7,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5027,computer,3,1.3625856,2,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5027,computer,4,1.3800996,6,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5027,computer,5,1.2465607,3,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5027,computer,6,2.3471054,4,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5027,computer,7,2.3795409,8,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5027,computer,8,1.1960446,4,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5027,computer,9,1.1457194,2,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5027,computer,10,1.4961177,7,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5027,computer,11,1.3132759,8,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5027,computer,12,1.7449831,7,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5027,computer,13,1.8790903,8,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5027,computer,14,1.8146499,8,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5027,computer,15,0.9975667,6,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5027,computer,16,1.6803109,3,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5027,computer,17,1.3131603,3,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5027,computer,18,1.9781273,7,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5027,computer,19,1.1464344,7,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5027,computer,20,2.1796303,6,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5027,computer,21,1.597312,2,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5027,computer,22,1.2103171,8,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5027,computer,23,1.2630935,8,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5027,computer,24,1.1303116,4,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5027,computer,25,0.880937,9,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5027,computer,26,1.2141116,6,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5027,computer,27,1.5082286,3,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5027,computer,28,1.0141267,6,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5027,computer,29,1.3624656,7,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5027,computer,30,1.1635563,3,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5027,computer,31,1.1122418,2,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5027,computer,32,1.278896,7,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5027,computer,33,1.0286582,6,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5027,computer,34,1.0449169,6,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5027,computer,35,1.1814004,7,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5027,computer,36,1.3646131,7,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5027,computer,37,1.3285085,7,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5027,computer,38,0.9449703,6,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5027,computer,39,1.1296866,6,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5027,computer,40,0.780978,7,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5027,computer,41,1.3310715,8,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5027,computer,42,1.7472286,6,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5027,computer,43,1.1623396,6,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5027,computer,44,1.0639899,3,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5027,computer,45,1.5464034,6,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5027,computer,46,2.0135097,6,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5027,computer,47,1.1310202,4,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5027,computer,48,1.1438727,3,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5027,computer,49,1.3627141,6,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5027,computer,50,0.8453868,4,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5027,computer,51,2.4451303,6,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5027,computer,52,1.92953,7,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5027,computer,53,1.1136618,6,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5028,computer,0,2.513930733,6,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5028,computer,1,2.086482453,4,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5028,computer,2,2.324236227,7,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5028,computer,3,2.008906904,8,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5028,computer,4,2.757036362,7,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5028,computer,5,2.082166407,7,Pre,Images/Image12.jpg,Musics/Music12.wav,Both
5028,computer,6,2.378381352,8,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5028,computer,7,1.380631644,6,Pre,Images/Image11.jpg,Musics/Music11.wav,Both
5028,computer,8,1.769838892,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5028,computer,9,1.635129853,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5028,computer,10,1.205094194,8,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5028,computer,11,1.266297385,8,Pre,Images/Image1.jpg,Musics/Music1.wav,Music
5028,computer,12,1.618556591,5,Pre,Images/Image11.jpg,Musics/Music11.wav,Image
5028,computer,13,0.181833121,6,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5028,computer,14,1.874765396,8,Pre,Images/Image14.jpg,Musics/Music14.wav,Music
5028,computer,15,1.048809343,8,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5028,computer,16,1.988970215,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Image
5028,computer,17,1.61437903,4,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5028,computer,18,2.548369438,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5028,computer,19,0.544255758,6,Pre,Images/Image2.jpg,Musics/Music2.wav,Both
5028,computer,20,3.185377138,7,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5028,computer,21,3.189871936,6,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5028,computer,22,4.2198537,7,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5028,computer,23,1.415731253,8,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5028,computer,24,0.72476101,8,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5028,computer,25,3.586625994,4,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5028,computer,26,2.197490733,8,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5028,computer,27,2.821678497,8,Pre,Images/Image15.jpg,Musics/Music15.wav,Music
5028,computer,28,3.244138687,5,Pre,Images/Image15.jpg,Musics/Music15.wav,Both
5028,computer,29,2.402726538,7,Pre,Images/Image2.jpg,Musics/Music2.wav,Music
5028,computer,30,2.050213994,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5028,computer,31,2.000485454,4,Pre,Images/Image14.jpg,Musics/Music14.wav,Both
5028,computer,32,3.363522144,5,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5028,computer,33,3.464454263,8,Pre,Images/Image6.jpg,Musics/Music6.wav,Music
5028,computer,34,2.394018681,5,Pre,Images/Image1.jpg,Musics/Music1.wav,Both
5028,computer,35,1.938491156,7,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5028,computer,36,2.02553418,5,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5028,computer,37,1.70244493,4,Pre,Images/Image15.jpg,Musics/Music15.wav,Image
5028,computer,38,2.47534364,7,Pre,Images/Image18.jpg,Musics/Music18.wav,Both
5028,computer,39,1.294396574,8,Pre,Images/Image5.jpg,Musics/Music5.wav,Both
5028,computer,40,1.628436411,4,Pre,Images/Image18.jpg,Musics/Music18.wav,Image
5028,computer,41,1.361795291,8,Pre,Images/Image12.jpg,Musics/Music12.wav,Image
5028,computer,42,0.502139548,6,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5028,computer,43,2.997599251,3,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
5028,computer,44,1.556315173,7,Pre,Images/Image4.jpg,Musics/Music4.wav,Music
5028,computer,45,2.197376748,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5028,computer,46,3.430173849,5,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5028,computer,47,2.687028314,8,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5028,computer,48,2.959542263,3,Pre,Images/Image6.jpg,Musics/Music6.wav,Image
5028,computer,49,1.845657263,4,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5028,computer,50,1.84274848,6,Pre,Images/Image1.jpg,Musics/Music1.wav,Image
5028,computer,51,1.232536409,8,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
5028,computer,52,1.511265034,4,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5028,computer,53,1.187398715,7,Pre,Images/Image8.jpg,Musics/Music8.wav,Image
5028,computer,0,2.811270349,5,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5028,computer,1,2.845087407,7,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5028,computer,2,1.958525415,8,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5028,computer,3,3.870337232,6,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5028,computer,4,1.704439198,8,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5028,computer,5,2.069974108,7,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5028,computer,6,2.494609295,3,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5028,computer,7,1.880373355,4,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5028,computer,8,2.99483351,7,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5028,computer,9,1.655100018,8,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5028,computer,10,1.657431936,8,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5028,computer,11,2.08729869,8,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5028,computer,12,1.621958609,6,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5028,computer,13,1.892302907,8,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5028,computer,14,2.078435195,7,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5028,computer,15,1.839413211,5,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5028,computer,16,2.26916725,7,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5028,computer,17,0.319087473,7,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5028,computer,18,1.244065036,4,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5028,computer,19,2.683990073,7,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5028,computer,20,1.442957772,7,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5028,computer,21,1.149744823,4,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5028,computer,22,0.406150175,5,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5028,computer,23,2.045187168,4,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5028,computer,24,1.30006605,7,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5028,computer,25,1.491924056,3,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5028,computer,26,2.04091836,7,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5028,computer,27,1.411032255,6,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5028,computer,28,3.06072735,5,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5028,computer,29,1.372873201,4,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5028,computer,30,1.438293497,8,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5028,computer,31,2.368186387,5,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5028,computer,32,5.175267483,7,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5028,computer,33,1.49733481,8,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5028,computer,34,4.433126331,7,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5028,computer,35,0.503935118,7,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5028,computer,36,2.61423769,4,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5028,computer,37,1.804040819,7,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5028,computer,38,3.051366309,7,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5028,computer,39,1.968349808,8,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5028,computer,40,2.907170881,8,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5028,computer,41,1.004297619,8,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5028,computer,42,2.885126798,7,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5028,computer,43,1.694943282,6,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5028,computer,44,1.710498439,8,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5028,computer,45,2.152738878,4,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5028,computer,46,1.726206684,6,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5028,computer,47,2.01052415,5,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5028,computer,48,1.849665339,5,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5028,computer,49,1.118647379,7,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5028,computer,50,10.04988712,7,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5028,computer,51,2.0104342,3,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5028,computer,52,0.278469874,5,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5028,computer,53,3.484105881,5,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5029,computer,0,2.788051119,6,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5029,computer,1,1.756818992,7,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5029,computer,2,2.02913372,4,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5029,computer,3,0.919645657,7,Pre,Images/Image6.jpg,Musics/Music6.wav,Music
5029,computer,4,1.437447315,8,Pre,Images/Image14.jpg,Musics/Music14.wav,Music
5029,computer,5,1.871858474,4,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5029,computer,6,0.124270144,6,Pre,Images/Image15.jpg,Musics/Music15.wav,Music
5029,computer,7,2.711969949,4,Pre,Images/Image14.jpg,Musics/Music14.wav,Both
5029,computer,8,2.813181225,7,Pre,Images/Image1.jpg,Musics/Music1.wav,Music
5029,computer,9,1.656418134,4,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5029,computer,10,0.931093586,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Music
5029,computer,11,1.284906381,6,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5029,computer,12,0.697276257,6,Pre,Images/Image2.jpg,Musics/Music2.wav,Music
5029,computer,13,0.806050963,8,Pre,Images/Image12.jpg,Musics/Music12.wav,Both
5029,computer,14,0.853339857,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5029,computer,15,0.903639971,4,Pre,Images/Image18.jpg,Musics/Music18.wav,Both
5029,computer,16,0.726787883,6,Pre,Images/Image18.jpg,Musics/Music18.wav,Image
5029,computer,17,0.919986878,4,Pre,Images/Image2.jpg,Musics/Music2.wav,Both
5029,computer,18,1.778533143,4,Pre,Images/Image12.jpg,Musics/Music12.wav,Image
5029,computer,19,2.153217792,6,Pre,Images/Image11.jpg,Musics/Music11.wav,Image
5029,computer,20,2.158826646,5,Pre,Images/Image11.jpg,Musics/Music11.wav,Both
5029,computer,21,0.63855581,9,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5029,computer,22,1.016265023,6,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5029,computer,23,0.866675671,7,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
5029,computer,24,0.864149947,5,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5029,computer,25,1.298235903,6,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
5029,computer,26,0.92173196,4,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5029,computer,27,0.679275765,6,Pre,Images/Image5.jpg,Musics/Music5.wav,Both
5029,computer,28,0.626169403,8,Pre,Images/Image6.jpg,Musics/Music6.wav,Image
5029,computer,29,0.671458677,5,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5029,computer,30,0.833022007,8,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5029,computer,31,0.895457673,6,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5029,computer,32,1.784274308,6,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5029,computer,33,0.631566677,8,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5029,computer,34,1.282722397,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5029,computer,35,1.182420893,6,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5029,computer,36,1.07557837,6,Pre,Images/Image1.jpg,Musics/Music1.wav,Image
5029,computer,37,1.189363337,6,Pre,Images/Image15.jpg,Musics/Music15.wav,Both
5029,computer,38,1.89943081,5,Pre,Images/Image15.jpg,Musics/Music15.wav,Image
5029,computer,39,1.358285255,8,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5029,computer,40,1.764515043,2,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5029,computer,41,0.811082601,8,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5029,computer,42,1.825823945,6,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5029,computer,43,0.676587979,8,Pre,Images/Image8.jpg,Musics/Music8.wav,Image
5029,computer,44,0.84804885,6,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5029,computer,45,1.27235971,9,Pre,Images/Image16.jpg,Musics/Music16.wav,Image
5029,computer,46,0.265401398,5,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5029,computer,47,1.01909926,6,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5029,computer,48,0.703168629,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5029,computer,49,1.115604379,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5029,computer,50,4.158870761,7,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5029,computer,51,1.461175513,7,Pre,Images/Image1.jpg,Musics/Music1.wav,Both
5029,computer,52,2.092162853,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5029,computer,53,1.227325581,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5029,computer,0,1.105297872,9,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5029,computer,1,1.063975447,6,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5029,computer,2,1.441006547,7,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5029,computer,3,1.831603924,8,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5029,computer,4,1.469330312,5,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5029,computer,5,1.832316962,8,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5029,computer,6,1.321767784,7,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5029,computer,7,2.259037273,6,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5029,computer,8,1.766074949,7,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5029,computer,9,1.124982406,9,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5029,computer,10,2.692686718,8,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5029,computer,11,1.82819761,8,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5029,computer,12,2.222975052,7,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5029,computer,13,1.334623609,7,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5029,computer,14,1.675384832,8,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5029,computer,15,1.139011872,7,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5029,computer,16,1.918203483,7,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5029,computer,17,2.642081283,8,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5029,computer,18,1.599559211,8,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5029,computer,19,2.520089583,4,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5029,computer,20,1.722691384,7,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5029,computer,21,2.096672217,8,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5029,computer,22,1.76613689,7,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5029,computer,23,1.589965003,5,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5029,computer,24,0.963021487,4,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5029,computer,25,1.89178971,7,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5029,computer,26,2.436656906,7,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5029,computer,27,1.125880188,8,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5029,computer,28,0.710036091,8,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5029,computer,29,1.650275829,6,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5029,computer,30,1.889284322,6,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5029,computer,31,1.687478616,7,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5029,computer,32,1.475745716,8,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5029,computer,33,2.710650676,7,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5029,computer,34,1.044795657,8,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5029,computer,35,1.002776314,9,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5029,computer,36,2.014195448,4,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5029,computer,37,1.444593098,3,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5029,computer,38,2.963106684,8,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5029,computer,39,1.695071101,4,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5029,computer,40,1.475882535,7,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5029,computer,41,0.701714261,6,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5029,computer,42,1.709102257,7,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5029,computer,43,0.920731323,8,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5029,computer,44,1.75177027,7,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5029,computer,45,0.630614924,9,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5029,computer,46,1.175564187,6,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5029,computer,47,1.065963703,7,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5029,computer,48,1.190643741,8,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5029,computer,49,0.668937598,9,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5029,computer,50,2.227006727,6,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5029,computer,51,1.643651267,4,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5029,computer,52,1.154879327,8,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5029,computer,53,1.60286813,8,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5030,computer,0,0.9599463,8,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5030,computer,1,0.5100007,2,Pre,Images/Image6.jpg,Musics/Music6.wav,Music
5030,computer,2,0.4676983,3,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5030,computer,3,0.4437608,7,Pre,Images/Image18.jpg,Musics/Music18.wav,Both
5030,computer,4,0.9033652,7,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5030,computer,5,0.653055,2,Pre,Images/Image8.jpg,Musics/Music8.wav,Image
5030,computer,6,0.722073,5,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5030,computer,7,0.8549518,6,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5030,computer,8,0.6178122,9,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5030,computer,9,0.6750697,6,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5030,computer,10,0.9335591,6,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5030,computer,11,0.7166186,9,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
5030,computer,12,0.8771384,6,Pre,Images/Image4.jpg,Musics/Music4.wav,Music
5030,computer,13,0.4971164,9,Pre,Images/Image12.jpg,Musics/Music12.wav,Image
5030,computer,14,0.8139292,2,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5030,computer,15,0.51777,6,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5030,computer,16,0.4918991,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5030,computer,17,0.5817628,4,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5030,computer,18,0.4950687,4,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5030,computer,19,1.7385716,7,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5030,computer,20,0.3956901,8,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5030,computer,21,0.7462351,8,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5030,computer,22,0.3765066,5,Pre,Images/Image2.jpg,Musics/Music2.wav,Both
5030,computer,23,0.5039207,4,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
5030,computer,24,0.6096715,6,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5030,computer,25,0.8304792,9,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5030,computer,26,0.4929018,4,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5030,computer,27,0.9038586,5,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5030,computer,28,0.5548107,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5030,computer,29,0.1971151,8,Pre,Images/Image11.jpg,Musics/Music11.wav,Image
5030,computer,30,0.4200449,5,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5030,computer,31,1.0727772,6,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5030,computer,32,0.1631522,3,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5030,computer,33,0.1694976,9,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5030,computer,34,0.0400753,2,Pre,Images/Image1.jpg,Musics/Music1.wav,Image
